Wall time,Step,Value
1679831968.442608,409600,85.86344146728516
1679832089.413621,655360,78.36922454833984
1679832156.636529,819200,15.677594184875488
1679832194.848073,901120,128.81851196289062
1679832230.72166,983040,51.01777267456055
1679832335.6128268,1228800,151.15170288085938
1679832368.849715,1310720,87.4753189086914
1679832402.463119,1392640,147.44029235839844
1679832467.939908,1556480,156.8851776123047
1679832501.112054,1638400,160.86752319335938
1679832533.849059,1720320,156.8765869140625
1679832603.9922822,1884160,154.9427947998047
1679832638.281162,1966080,150.03807067871094
1679832746.996211,2211840,133.11517333984375
1679832780.1423738,2293760,160.19224548339844
1679832812.955043,2375680,138.267578125
1679832845.46453,2457600,151.5849609375
1679832878.015234,2539520,103.71170806884766
1679832910.7120159,2621440,161.57000732421875
1679832943.314147,2703360,150.96360778808594
1679832976.1048782,2785280,154.2002410888672
1679833008.730668,2867200,154.20201110839844
1679833074.504832,3031040,156.89395141601562
1679833107.480257,3112960,137.56298828125
1679833139.664439,3194880,155.3312530517578
1679833173.227504,3276800,151.46705627441406
1679833206.4473112,3358720,127.3900146484375
1679833272.8251982,3522560,153.10324096679688
1679833305.357398,3604480,154.66329956054688
1679833437.5661309,3932160,164.72630310058594
1679833470.427514,4014080,158.7560272216797
1679833502.99381,4096000,146.902587890625
1679833536.027968,4177920,127.97119903564453
1679833570.848686,4259840,161.0095977783203
1679833603.24278,4341760,153.26528930664062
1679833636.1185,4423680,160.58499145507812
1679833669.348445,4505600,130.416259765625
1679833702.115287,4587520,156.87728881835938
1679833768.375882,4751360,149.3122100830078
1679833870.4050019,4997120,164.1259002685547
1679833904.304364,5079040,159.93869018554688
1679833937.394885,5160960,174.5188751220703
1679833970.659701,5242880,169.35897827148438
1679834036.430871,5406720,157.78890991210938
1679834069.5659258,5488640,174.734130859375
1679834102.1807392,5570560,180.27264404296875
1679834135.397407,5652480,158.17884826660156
1679834202.823785,5816320,180.10337829589844
1679834235.902677,5898240,178.21044921875
1679834306.8609548,6062080,157.88473510742188
1679834371.275668,6225920,181.41615295410156
1679834440.5327349,6389760,167.7877197265625
1679834476.2910879,6471680,184.35269165039062
1679834511.64286,6553600,173.71954345703125
1679834547.587105,6635520,170.7770538330078
1679834582.138807,6717440,164.8594970703125
1679834618.646674,6799360,181.8916473388672
1679834654.204127,6881280,159.6795654296875
1679834722.481503,7045120,163.3592071533203
1679834754.77669,7127040,173.87335205078125
1679834787.155373,7208960,172.88124084472656
1679834857.327873,7372800,173.67288208007812
1679834890.078649,7454720,190.4921112060547
1679834956.454165,7618560,169.39199829101562
1679835022.546408,7782400,166.6568145751953
1679835055.866555,7864320,165.6473388671875
1679835088.048567,7946240,189.59014892578125
1679835211.705107,8192000,182.65496826171875
1679835255.519648,8273920,178.79672241210938
1679835361.371618,8519680,186.37916564941406
1679835398.5995898,8601600,185.26730346679688
1679835469.5184808,8765440,187.97216796875
1679835505.032537,8847360,183.255126953125
1679835539.912878,8929280,187.87989807128906
1679835575.616652,9011200,175.32171630859375
1679835610.935354,9093120,191.6055908203125
1679835648.857204,9175040,181.8315887451172
1679835684.3886678,9256960,180.9254150390625
1679835756.668391,9420800,179.09576416015625
1679835793.096401,9502720,178.58457946777344
1679835829.394698,9584640,184.61834716796875
1679835865.242483,9666560,188.93971252441406
1679835935.738795,9830400,176.7219696044922
1679835971.2384691,9912320,176.84591674804688
1679836006.7124622,9994240,181.45803833007812
1679836152.0810208,10321920,185.07850646972656
1679836187.632237,10403840,176.92031860351562
1679836223.014497,10485760,179.4302215576172
1679836260.6676521,10567680,187.67648315429688
