Wall time,Step,Value
1679740150.957779,327680,93.13803100585938
1679740187.0845098,409600,112.93330383300781
1679740328.626476,655360,109.0699234008789
1679740415.2435641,819200,156.5245819091797
1679740461.6904461,901120,151.926025390625
1679740506.661868,983040,137.2841339111328
1679740640.076652,1228800,151.49942016601562
1679740677.806514,1310720,154.70848083496094
1679740728.792212,1392640,144.01011657714844
1679740776.239363,1474560,148.6763153076172
1679740835.7653482,1556480,140.00172424316406
1679740904.024639,1638400,154.9170684814453
1679740956.527235,1720320,153.5611114501953
1679740997.70349,1802240,90.89238739013672
1679741044.242327,1884160,153.72198486328125
1679741087.663591,1966080,150.5293731689453
1679741180.6314628,2129920,139.75254821777344
1679741226.3300118,2211840,168.87550354003906
1679741265.8202581,2293760,161.17994689941406
1679741303.99393,2375680,156.9232940673828
1679741338.340779,2457600,164.56326293945312
1679741374.129547,2539520,159.6024627685547
1679741413.6880808,2621440,161.29588317871094
1679741452.6891332,2703360,167.1959228515625
1679741487.47371,2785280,131.73556518554688
1679741521.818217,2867200,129.47625732421875
1679741589.804397,3031040,160.59393310546875
1679741622.5804968,3112960,136.08970642089844
1679741655.732518,3194880,148.72100830078125
1679741688.661186,3276800,148.69573974609375
1679741721.798561,3358720,165.9571075439453
1679741787.7644212,3522560,160.9873809814453
1679741822.7999182,3604480,161.08038330078125
1679741924.218264,3850240,147.699951171875
1679741957.027586,3932160,157.56150817871094
1679741989.037954,4014080,160.27911376953125
1679742021.8706481,4096000,150.39483642578125
1679742058.784512,4177920,156.7667236328125
1679742092.5964952,4259840,150.92042541503906
1679742125.540121,4341760,139.62786865234375
1679742158.608174,4423680,158.80662536621094
1679742190.8679821,4505600,158.2667236328125
1679742223.3495538,4587520,151.44186401367188
1679742289.6654139,4751360,155.54652404785156
1679742326.5841658,4833280,162.0487060546875
1679742392.281727,4997120,164.00929260253906
1679742424.660363,5079040,156.03265380859375
1679742457.82537,5160960,155.74188232421875
1679742489.751647,5242880,134.35440063476562
1679742555.8619342,5406720,162.2974395751953
1679742588.771879,5488640,151.4612274169922
1679742621.751782,5570560,159.60507202148438
1679742657.6489038,5652480,152.75820922851562
1679742723.373274,5816320,151.2926025390625
1679742755.866163,5898240,163.3306121826172
1679742788.2988749,5980160,149.71865844726562
1679742826.6104288,6062080,158.82421875
1679742892.542419,6225920,128.3712921142578
1679742925.116344,6307840,167.81590270996094
1679742957.790617,6389760,142.85140991210938
1679742991.630883,6471680,158.02651977539062
1679743023.834006,6553600,152.290771484375
1679743056.343526,6635520,164.78582763671875
1679743088.79057,6717440,154.46913146972656
1679743122.772394,6799360,157.81674194335938
1679743156.732105,6881280,155.30426025390625
1679743188.942817,6963200,161.09298706054688
1679743222.316417,7045120,161.52780151367188
1679743263.659263,7127040,154.7446746826172
1679743297.501761,7208960,148.19351196289062
1679743330.808673,7290880,166.40806579589844
1679743364.042047,7372800,163.85755920410156
1679743397.263024,7454720,162.84515380859375
1679743466.206727,7618560,161.8988037109375
1679743533.495643,7782400,155.70132446289062
1679743566.0118132,7864320,156.02662658691406
1679743598.513896,7946240,158.79275512695312
1679743697.0754828,8192000,154.1376953125
1679743729.7016199,8273920,155.25413513183594
1679743762.0904121,8355840,156.1513214111328
1679743827.214614,8519680,147.26397705078125
1679743862.55813,8601600,159.36508178710938
1679743932.340095,8765440,163.15087890625
1679743965.229193,8847360,153.2107391357422
1679743998.364276,8929280,132.12142944335938
1679744031.662661,9011200,162.13739013671875
1679744064.79007,9093120,155.34646606445312
1679744098.1707919,9175040,153.61900329589844
1679744136.310082,9256960,150.32162475585938
1679744202.318922,9420800,152.13121032714844
1679744234.531712,9502720,152.17332458496094
1679744267.709051,9584640,154.42630004882812
1679744300.285957,9666560,144.0384521484375
1679744333.1824691,9748480,149.22496032714844
1679744365.816007,9830400,161.9099578857422
1679744398.918079,9912320,161.17669677734375
1679744434.5539908,9994240,158.01028442382812
1679744469.0760589,10076160,162.27610778808594
1679744503.7018292,10158080,161.50291442871094
1679744570.625765,10321920,162.8472137451172
1679744603.726944,10403840,164.0232696533203
1679744636.2839198,10485760,161.8000030517578
1679744670.699064,10567680,159.25563049316406
1679744704.012458,10649600,158.61407470703125
1679744736.1581728,10731520,167.58859252929688
1679744769.810573,10813440,162.64498901367188
1679744802.1512692,10895360,159.7335662841797
1679744866.960586,11059200,161.55584716796875
1679744931.855871,11223040,160.243408203125
1679744965.247183,11304960,163.92642211914062
1679744998.436668,11386880,165.8968505859375
1679745034.693681,11468800,163.57717895507812
1679745067.937728,11550720,165.07626342773438
1679745100.6219552,11632640,159.7925567626953
1679745166.997022,11796480,164.05142211914062
1679745200.663223,11878400,156.4405059814453
1679745233.384219,11960320,157.42935180664062
1679745266.4703119,12042240,158.51651000976562
1679745299.5442328,12124160,155.3999481201172
1679745331.6969512,12206080,152.5106658935547
1679745397.5028632,12369920,152.43475341796875
1679745463.4598012,12533760,161.43643188476562
1679745496.185201,12615680,161.00341796875
1679745528.385067,12697600,160.50001525878906
1679745594.4667,12861440,147.96253967285156
1679745627.2220852,12943360,144.5756378173828
1679745663.438101,13025280,154.14834594726562
1679745696.760279,13107200,163.07818603515625
1679745730.6535401,13189120,159.5438232421875
1679745766.659555,13271040,161.97772216796875
1679745799.506987,13352960,157.14002990722656
1679745831.651722,13434880,164.22032165527344
1679745864.3914921,13516800,159.29684448242188
1679745897.2740512,13598720,157.65548706054688
1679745930.4089549,13680640,164.37313842773438
1679745997.613578,13844480,160.9347686767578
1679746030.6101718,13926400,161.6654052734375
1679746062.952533,14008320,160.96575927734375
1679746096.638901,14090240,158.89236450195312
1679746128.895273,14172160,157.1372528076172
1679746161.448359,14254080,158.7801971435547
1679746194.093955,14336000,160.29994201660156
1679746227.701788,14417920,164.72610473632812
1679746273.812329,14499840,161.51416015625
1679746305.758136,14581760,161.57962036132812
1679746341.1073081,14663680,162.5379638671875
1679746410.3295429,14827520,163.33303833007812
1679746442.568775,14909440,160.418701171875
1679746474.1385658,14991360,160.78887939453125
1679746505.993827,15073280,160.46307373046875
1679746537.778644,15155200,161.2429656982422
1679746569.84921,15237120,158.56846618652344
1679746603.385468,15319040,156.58616638183594
1679746699.224997,15564800,159.49151611328125
1679746731.4946501,15646720,160.5170135498047
1679746763.435782,15728640,157.73721313476562
1679746795.088913,15810560,150.44961547851562
1679746826.44468,15892480,160.25469970703125
1679746861.28578,15974400,159.6007080078125
1679746892.734158,16056320,157.52468872070312
1679746956.605224,16220160,149.48191833496094
1679746987.68781,16302080,158.82940673828125
1679747018.8242528,16384000,150.58717346191406
1679747050.173929,16465920,157.19921875
1679747113.893265,16629760,160.60964965820312
1679747145.582759,16711680,159.7347869873047
1679747177.3059578,16793600,162.02438354492188
1679747208.778882,16875520,159.62181091308594
1679747240.613922,16957440,160.92420959472656
1679747272.841383,17039360,163.4390106201172
1679747305.0279381,17121280,167.0494384765625
1679747337.2696939,17203200,162.75428771972656
1679747369.384634,17285120,163.4413604736328
1679747407.957522,17367040,145.9508819580078
1679747476.360409,17530880,162.40899658203125
1679747512.8081322,17612800,162.70394897460938
1679747546.544864,17694720,162.74110412597656
