Wall time,Step,Value
1680011847.955013,245760,32.21036911010742
1680011881.154606,327680,127.26985168457031
1680011914.406382,409600,122.12336730957031
1680012013.884727,655360,165.44976806640625
1680012082.952547,819200,173.6865997314453
1680012116.616991,901120,170.18270874023438
1680012153.027471,983040,177.72154235839844
1680012272.24444,1228800,178.9916229248047
1680012308.5963461,1310720,160.53106689453125
1680012348.8822038,1392640,183.0646514892578
1680012422.736919,1556480,144.1530303955078
1680012460.966424,1638400,186.38626098632812
1680012497.0508642,1720320,153.2978057861328
1680012572.1728818,1884160,181.77015686035156
1680012609.697282,1966080,161.5846405029297
1680012719.054415,2211840,185.20799255371094
1680012755.096283,2293760,123.71202850341797
1680012791.195043,2375680,188.88943481445312
1680012825.8836439,2457600,163.2308349609375
1680012858.947235,2539520,164.40350341796875
1680012896.562933,2621440,162.0507354736328
1680012929.6475909,2703360,170.7017364501953
1680012961.34954,2785280,160.8182373046875
1680012993.0182998,2867200,165.82669067382812
1680013056.675455,3031040,189.19680786132812
1680013088.31832,3112960,158.80455017089844
1680013119.890815,3194880,178.41009521484375
1680013151.7241442,3276800,175.77964782714844
1680013183.5063,3358720,179.7273712158203
1680013251.1583328,3522560,180.07745361328125
1680013282.933301,3604480,185.94290161132812
1680013409.929024,3932160,163.24403381347656
1680013441.528008,4014080,187.3543701171875
1680013474.488629,4096000,177.8959503173828
1680013508.831765,4177920,175.3529510498047
1680013540.769309,4259840,185.7050018310547
1680013572.632158,4341760,155.70591735839844
1680013604.301777,4423680,176.94528198242188
1680013635.791183,4505600,190.96246337890625
1680013667.953228,4587520,174.88063049316406
1680013730.836673,4751360,183.2167510986328
1680013826.258752,4997120,183.05368041992188
1680013857.670235,5079040,175.14645385742188
1680013890.05056,5160960,179.8565216064453
1680013921.549251,5242880,187.40086364746094
1680013984.82764,5406720,185.87599182128906
1680014016.7756648,5488640,195.03102111816406
1680014048.385675,5570560,167.99147033691406
1680014080.127829,5652480,186.16726684570312
1680014143.6458392,5816320,180.23756408691406
1680014175.073269,5898240,168.17404174804688
1680014238.1234088,6062080,171.4427032470703
1680014301.940608,6225920,176.86990356445312
1680014365.341737,6389760,174.86392211914062
1680014396.8221881,6471680,187.84912109375
1680014431.2617059,6553600,188.2216033935547
1680014463.5569541,6635520,167.20852661132812
1680014495.880586,6717440,188.33236694335938
1680014528.111597,6799360,155.4082794189453
1680014559.842016,6881280,181.2667694091797
1680014623.232362,7045120,170.778076171875
1680014657.029084,7127040,180.84251403808594
1680014690.356699,7208960,176.60202026367188
1680014768.5110312,7372800,167.42376708984375
1680014803.587142,7454720,184.6919708251953
1680014868.755286,7618560,182.28814697265625
1680014932.520071,7782400,177.35595703125
1680014964.599843,7864320,182.2166748046875
1680014996.2477388,7946240,163.07981872558594
1680015105.320394,8192000,175.6080322265625
1680015136.695634,8273920,183.32652282714844
1680015238.5601978,8519680,182.00657653808594
1680015269.700574,8601600,184.88572692871094
1680015335.2849789,8765440,182.689697265625
1680015368.8359911,8847360,167.5228729248047
1680015400.5673249,8929280,168.3797607421875
1680015433.596745,9011200,183.22879028320312
1680015468.4927518,9093120,193.3535614013672
1680015508.0803788,9175040,184.5811767578125
1680015544.925741,9256960,180.3689727783203
1680015608.017652,9420800,171.27731323242188
1680015639.0036922,9502720,184.0563507080078
1680015669.901563,9584640,169.07032775878906
1680015700.738515,9666560,182.73988342285156
1680015763.0230541,9830400,177.85385131835938
1680015794.143044,9912320,181.54364013671875
1680015825.3914728,9994240,183.65301513671875
1680015948.708575,10321920,188.34141540527344
1680015979.642196,10403840,181.296630859375
1680016010.369617,10485760,188.1473388671875
1680016043.666414,10567680,192.6753387451172
1680016075.229337,10649600,167.91058349609375
1680016105.960244,10731520,191.00840759277344
1680016136.8081799,10813440,183.52369689941406
1680016167.7336361,10895360,190.24288940429688
1680016234.5277178,11059200,169.59555053710938
1680016297.5297122,11223040,179.82635498046875
1680016328.561717,11304960,180.8604278564453
1680016360.191063,11386880,126.53971099853516
1680016394.146237,11468800,192.12939453125
