Wall time,Step,Value
1685095934.5359309,245760,79.6741714477539
1685095971.6757288,327680,114.81415557861328
1685096008.178745,409600,149.43028259277344
1685096113.557944,655360,177.0520782470703
1685096183.6573539,819200,177.9721221923828
1685096219.1150799,901120,185.26951599121094
1685096253.7351649,983040,158.1088409423828
1685096371.641548,1228800,162.10992431640625
1685096415.9898298,1310720,203.2255401611328
1685096459.305212,1392640,201.12933349609375
1685096547.3493278,1556480,187.56536865234375
1685096582.486932,1638400,165.50099182128906
1685096620.441277,1720320,199.78916931152344
1685096690.243375,1884160,203.3555908203125
1685096725.311718,1966080,192.3308868408203
1685096829.395802,2211840,205.95700073242188
1685096865.454216,2293760,197.60450744628906
1685096900.860456,2375680,135.72271728515625
1685096936.615468,2457600,211.4413604736328
1685096976.5737898,2539520,186.4581756591797
1685097011.195201,2621440,206.1540069580078
1685097048.123533,2703360,176.1769561767578
1685097084.16815,2785280,184.64210510253906
1685097118.219512,2867200,206.03689575195312
1685097193.027745,3031040,190.73922729492188
1685097238.078597,3112960,218.3417205810547
1685097278.135406,3194880,196.3462677001953
1685097322.643821,3276800,202.71107482910156
1685097362.403123,3358720,207.2806396484375
1685097441.031499,3522560,197.94918823242188
1685097479.669868,3604480,194.42466735839844
1685097637.9516008,3932160,202.82223510742188
1685097671.995143,4014080,214.2710418701172
1685097706.535372,4096000,219.9249725341797
1685097741.351891,4177920,202.70945739746094
1685097777.4514859,4259840,199.23880004882812
1685097816.1283479,4341760,218.63812255859375
1685097851.1857479,4423680,214.78472900390625
1685097885.8461592,4505600,174.35589599609375
1685097920.538033,4587520,214.7799835205078
1685097989.024562,4751360,215.95159912109375
1685098101.237848,4997120,217.96417236328125
1685098137.683279,5079040,207.78494262695312
1685098172.501824,5160960,214.5317840576172
1685098208.2509902,5242880,192.76031494140625
1685098280.654374,5406720,188.84095764160156
1685098323.644649,5488640,204.18711853027344
1685098364.818641,5570560,202.6908721923828
1685098402.374042,5652480,210.73782348632812
1685098476.6201549,5816320,203.85250854492188
1685098514.642076,5898240,222.87503051757812
1685098593.473794,6062080,216.7782440185547
1685098669.1774,6225920,196.6439971923828
1685098741.48302,6389760,210.1837615966797
1685098777.836771,6471680,213.9751434326172
1685098814.737099,6553600,194.82835388183594
1685098848.526473,6635520,215.34596252441406
1685098883.932019,6717440,225.4955291748047
1685098918.93815,6799360,194.2527313232422
1685098955.74108,6881280,218.1829833984375
1685099021.783333,7045120,180.54200744628906
1685099054.966395,7127040,216.36386108398438
1685099087.7221591,7208960,219.3060760498047
1685099154.375329,7372800,205.70237731933594
1685099186.969527,7454720,215.6625518798828
1685099253.624434,7618560,203.8252716064453
1685099322.719722,7782400,194.67538452148438
1685099356.821579,7864320,197.52438354492188
1685099393.0323489,7946240,239.68214416503906
1685099496.8836322,8192000,208.66867065429688
1685099529.957064,8273920,229.93408203125
1685099629.3785212,8519680,204.14779663085938
1685099662.628775,8601600,208.06488037109375
1685099728.977789,8765440,191.8472442626953
1685099761.4718778,8847360,195.7752685546875
1685099794.425282,8929280,178.3346405029297
1685099828.5872,9011200,213.73524475097656
1685099861.669696,9093120,192.28390502929688
1685099895.1348321,9175040,186.46238708496094
1685099928.382813,9256960,206.87098693847656
1685099996.608702,9420800,218.86349487304688
1685100037.163488,9502720,217.56329345703125
1685100084.9191418,9584640,197.9069061279297
1685100139.430301,9666560,194.23236083984375
1685100215.194377,9830400,209.41171264648438
1685100253.362584,9912320,219.23382568359375
1685100289.5860999,9994240,210.19528198242188
1685100445.5215402,10321920,206.1719207763672
1685100482.487674,10403840,181.67361450195312
1685100520.082067,10485760,221.7835693359375
1685100556.894621,10567680,231.02333068847656
1685100592.9105139,10649600,207.2798309326172
1685100630.743537,10731520,202.05931091308594
1685100670.3231502,10813440,234.1594696044922
1685100709.032684,10895360,210.603271484375
1685100784.037494,11059200,206.6072235107422
1685100871.838478,11223040,212.36045837402344
1685100910.442771,11304960,194.59156799316406
1685100949.1538649,11386880,219.57603454589844
1685100988.247309,11468800,208.41238403320312
1685101026.582737,11550720,222.29611206054688
1685101064.475828,11632640,240.48403930664062
1685101139.1341472,11796480,197.3348846435547
1685101179.933612,11878400,213.92002868652344
1685101218.1884642,11960320,222.68978881835938
1685101258.0824032,12042240,223.66603088378906
1685101295.253102,12124160,199.86553955078125
1685101333.6552079,12206080,238.5773468017578
1685101410.568507,12369920,227.12139892578125
1685101562.356523,12697600,222.39549255371094
1685101635.367977,12861440,241.00282287597656
1685101669.926412,12943360,197.01031494140625
1685101704.401899,13025280,237.6437530517578
1685101743.087883,13107200,215.6234130859375
1685101778.190055,13189120,236.35031127929688
1685101813.14865,13271040,223.02064514160156
1685101849.20975,13352960,209.78579711914062
1685101884.2531562,13434880,239.09832763671875
1685101924.093499,13516800,218.50802612304688
1685102002.1951418,13680640,238.56207275390625
1685102080.3729029,13844480,230.59169006347656
1685102115.8865721,13926400,206.04983520507812
1685102152.323762,14008320,230.91168212890625
1685102188.330007,14090240,235.75428771972656
1685102224.9250581,14172160,204.98431396484375
1685102299.406411,14336000,217.98370361328125
1685102336.391053,14417920,230.801513671875
1685102373.323031,14499840,222.99403381347656
1685102409.54035,14581760,222.89566040039062
1685102447.479566,14663680,228.0048065185547
1685102520.097313,14827520,211.13629150390625
1685102556.992907,14909440,232.36618041992188
1685102595.151137,14991360,216.16119384765625
1685102637.863647,15073280,190.87896728515625
1685102680.330645,15155200,212.53671264648438
1685102719.70834,15237120,213.69630432128906
1685102754.5568,15319040,225.53549194335938
1685102857.5940008,15564800,238.49497985839844
1685102895.495172,15646720,222.93112182617188
1685102931.064034,15728640,228.24264526367188
1685102965.814934,15810560,206.9723358154297
1685103001.030248,15892480,235.08279418945312
1685103074.651807,16056320,209.69869995117188
1685103146.7517319,16220160,220.41111755371094
1685103180.690022,16302080,207.582275390625
1685103216.597096,16384000,225.3927001953125
1685103254.535414,16465920,215.4235076904297
1685103327.837031,16629760,219.18101501464844
1685103364.2523038,16711680,222.2391357421875
