Wall time,Step,Value
1684183767.012481,245760,76.54232025146484
1684183808.477063,327680,140.2111358642578
1684183846.4987829,409600,126.14479064941406
1684183978.9020789,655360,181.46368408203125
1684184061.7273312,819200,193.0435791015625
1684184103.122624,901120,199.81459045410156
1684184147.783353,983040,198.2059783935547
1684184275.2156029,1228800,190.0001983642578
1684184316.9422238,1310720,150.531005859375
1684184356.007075,1392640,207.09584045410156
1684184428.320307,1556480,197.917724609375
1684184462.847997,1638400,193.68531799316406
1684184497.4505181,1720320,183.07986450195312
1684184566.1397,1884160,191.1842803955078
1684184600.3742568,1966080,188.32012939453125
1684184703.397023,2211840,205.81805419921875
1684184737.653801,2293760,215.4480438232422
1684184771.983808,2375680,197.79336547851562
1684184806.453154,2457600,204.649169921875
1684184840.791463,2539520,184.12362670898438
1684184875.273182,2621440,162.46873474121094
1684184909.3771179,2703360,211.7034454345703
1684184953.242217,2785280,196.5323028564453
1684184988.153125,2867200,208.83917236328125
1684185057.549288,3031040,192.12110900878906
1684185092.159939,3112960,181.5565185546875
1684185126.367017,3194880,200.8761444091797
1684185160.512442,3276800,182.40086364746094
1684185194.957389,3358720,192.58895874023438
1684185265.223669,3522560,200.20333862304688
1684185304.1304479,3604480,206.2692413330078
1684185445.702466,3932160,189.13641357421875
1684185481.205634,4014080,189.27835083007812
1684185516.404452,4096000,208.2821502685547
1684185550.9730492,4177920,165.73434448242188
1684185585.057909,4259840,214.71803283691406
1684185619.702379,4341760,210.91001892089844
1684185655.297859,4423680,210.5388946533203
1684185691.6061928,4505600,207.9606475830078
1684185726.604539,4587520,222.20849609375
1684185796.173833,4751360,184.10096740722656
1684185900.8426838,4997120,219.8642120361328
1684185935.356579,5079040,210.54879760742188
1684185970.153665,5160960,211.6669464111328
1684186004.3407922,5242880,199.4910888671875
1684186078.108311,5406720,148.1334991455078
1684186113.129078,5488640,217.23619079589844
1684186147.3943648,5570560,205.00869750976562
1684186182.039268,5652480,212.81076049804688
1684186250.635983,5816320,207.6631317138672
1684186291.3209522,5898240,188.1308135986328
1684186365.02384,6062080,197.85716247558594
1684186433.698057,6225920,210.25975036621094
1684186502.114153,6389760,190.35589599609375
1684186536.201227,6471680,193.82369995117188
1684186571.331744,6553600,208.905029296875
1684186609.80211,6635520,184.43519592285156
1684186644.2929978,6717440,214.16783142089844
1684186678.500896,6799360,193.8306121826172
1684186713.255543,6881280,224.92373657226562
