Wall time,Step,Value
1683593760.331996,245760,118.34115600585938
1683593796.682857,327680,167.37704467773438
1683593832.1741052,409600,165.33299255371094
1683593942.555365,655360,186.49957275390625
1683594011.79368,819200,185.7081298828125
1683594048.29349,901120,204.04214477539062
1683594084.90894,983040,171.45391845703125
1683594193.743577,1228800,164.89427185058594
1683594229.945909,1310720,209.8223419189453
1683594263.373198,1392640,177.198974609375
1683594333.969313,1556480,202.63563537597656
1683594370.255542,1638400,190.49270629882812
1683594404.199581,1720320,178.99330139160156
1683594471.051189,1884160,179.52955627441406
1683594504.902693,1966080,204.66514587402344
1683594605.501739,2211840,171.29922485351562
1683594640.6492329,2293760,197.00843811035156
1683594675.016635,2375680,173.25257873535156
1683594709.3829389,2457600,212.1197052001953
1683594742.89785,2539520,213.0752410888672
1683594776.574096,2621440,201.46607971191406
1683594810.72057,2703360,187.19415283203125
1683594844.069041,2785280,175.46673583984375
1683594879.754432,2867200,185.5054473876953
1683594945.83114,3031040,172.5909423828125
1683594979.8819158,3112960,204.11370849609375
1683595017.173718,3194880,183.99752807617188
1683595052.1211169,3276800,208.7515106201172
1683595089.7215848,3358720,203.67218017578125
1683595168.668276,3522560,207.88980102539062
1683595201.397525,3604480,211.74374389648438
1683595341.215735,3932160,203.30215454101562
1683595379.3383198,4014080,197.70675659179688
1683595411.6800792,4096000,206.7127227783203
1683595444.252806,4177920,165.4915008544922
1683595476.642508,4259840,200.5358428955078
1683595510.542442,4341760,196.10516357421875
1683595545.828796,4423680,217.33657836914062
1683595578.562285,4505600,194.6234130859375
1683595611.140034,4587520,214.19374084472656
1683595676.146422,4751360,180.72279357910156
1683595773.481123,4997120,169.6266632080078
1683595805.775467,5079040,226.2548828125
1683595838.333641,5160960,195.37286376953125
1683595871.408892,5242880,200.7011260986328
1683595936.240088,5406720,194.67498779296875
1683595968.71027,5488640,224.1855926513672
1683596001.106789,5570560,224.83189392089844
1683596033.511522,5652480,180.95411682128906
1683596097.9295309,5816320,201.671630859375
1683596130.568821,5898240,205.11924743652344
1683596195.6528451,6062080,214.514404296875
1683596260.520992,6225920,190.2092742919922
1683596325.7938719,6389760,178.56857299804688
1683596358.391453,6471680,208.3736114501953
1683596390.756702,6553600,212.0293426513672
1683596423.140884,6635520,216.33013916015625
1683596455.3415968,6717440,215.3802490234375
1683596488.918495,6799360,215.23611450195312
1683596521.127104,6881280,194.23501586914062
1683596585.932707,7045120,197.14697265625
1683596619.6502268,7127040,204.0704803466797
1683596652.421282,7208960,208.48956298828125
1683596716.875803,7372800,183.16680908203125
1683596749.511202,7454720,207.67034912109375
1683596814.693026,7618560,218.0461883544922
1683596879.427686,7782400,208.4162139892578
1683596911.869144,7864320,172.46017456054688
1683596944.240389,7946240,227.08578491210938
1683597041.563338,8192000,226.72616577148438
1683597074.488068,8273920,214.63360595703125
1683597171.929291,8519680,204.6482391357422
1683597204.582697,8601600,213.3252716064453
1683597269.2691042,8765440,202.97268676757812
1683597301.809866,8847360,210.5384521484375
1683597334.347223,8929280,206.45664978027344
1683597366.846899,9011200,225.07566833496094
1683597399.2864032,9093120,214.42381286621094
1683597431.563607,9175040,223.67271423339844
1683597463.966547,9256960,159.79124450683594
1683597528.878484,9420800,217.6222381591797
1683597561.375102,9502720,195.4278106689453
1683597593.456738,9584640,186.94515991210938
1683597626.196265,9666560,198.22254943847656
1683597692.119207,9830400,221.05335998535156
1683597724.527043,9912320,200.4254608154297
1683597756.85603,9994240,230.70669555664062
1683597885.6358058,10321920,220.20904541015625
1683597917.80447,10403840,232.2075958251953
1683597950.373087,10485760,203.98204040527344
1683597982.588114,10567680,228.16961669921875
1683598014.907844,10649600,219.08706665039062
1683598047.0832,10731520,198.6739044189453
1683598079.3334131,10813440,186.3905487060547
1683598112.0565708,10895360,198.59524536132812
1683598176.996008,11059200,208.96499633789062
1683598242.3898728,11223040,200.0852508544922
1683598274.897185,11304960,208.11741638183594
1683598307.390558,11386880,216.42198181152344
1683598339.7621639,11468800,210.87588500976562
1683598371.90555,11550720,232.49342346191406
1683598404.3440902,11632640,200.64736938476562
1683598468.667,11796480,210.4694366455078
1683598500.813139,11878400,215.8749542236328
1683598533.319823,11960320,203.04595947265625
