Wall time,Step,Value
1683287425.371286,245760,77.9808120727539
1683287475.673214,327680,78.23527526855469
1683287804.8228219,409600,138.5330352783203
1683289303.371219,655360,157.7994842529297
1683290134.605813,819200,154.072998046875
1683290612.060174,901120,165.46559143066406
1683291088.2935529,983040,167.7265167236328
1683292450.596997,1228800,176.4790802001953
1683292487.2494621,1310720,185.4808349609375
1683292521.887509,1392640,165.01695251464844
1683292608.989404,1556480,175.31964111328125
1683292738.2654011,1638400,193.87928771972656
1683292780.071189,1720320,187.00839233398438
1683292856.545868,1884160,178.61460876464844
1683292897.922013,1966080,164.2897491455078
1683293011.166991,2211840,181.0122528076172
1683293045.8438358,2293760,164.0978546142578
1683293080.0209851,2375680,187.53587341308594
1683293115.303807,2457600,173.812744140625
1683293152.4708,2539520,156.55718994140625
1683293188.482559,2621440,184.9051971435547
1683293224.741812,2703360,189.4385223388672
1683293259.8338869,2785280,183.8300323486328
1683293294.9003751,2867200,184.27244567871094
1683293365.9131908,3031040,185.94387817382812
1683293400.926709,3112960,172.49227905273438
1683293444.185652,3194880,190.46693420410156
1683293517.841376,3276800,187.1002960205078
1683293590.565245,3358720,174.3872833251953
1683293658.6636539,3522560,186.17132568359375
1683293693.287495,3604480,190.2180633544922
1683293825.569428,3932160,187.6484375
1683293858.2151098,4014080,190.599853515625
1683293890.038665,4096000,173.0105743408203
1683293924.0526688,4177920,179.00479125976562
1683293956.269085,4259840,182.4451904296875
1683293989.287643,4341760,182.78599548339844
1683294020.7893062,4423680,186.81163024902344
1683294055.3693938,4505600,167.1681365966797
1683294090.9872909,4587520,176.63653564453125
1683294159.404017,4751360,183.98251342773438
1683294264.8632069,4997120,187.13565063476562
1683294307.14242,5079040,183.82688903808594
1683294352.053319,5160960,157.56480407714844
1683294412.4922931,5242880,173.39682006835938
1683294533.138491,5406720,172.2802734375
1683294579.6361961,5488640,181.59483337402344
1683294628.0450308,5570560,190.04261779785156
1683294686.8075898,5652480,179.280029296875
1683294808.5223858,5816320,182.85916137695312
1683294854.7458172,5898240,180.3656005859375
1683294983.942163,6062080,192.802001953125
1683295085.653128,6225920,152.4424591064453
1683295192.5323951,6389760,196.57717895507812
1683295245.6855779,6471680,164.30123901367188
1683295296.643095,6553600,191.89877319335938
1683295349.9455638,6635520,163.6333465576172
1683295403.219245,6717440,192.8134307861328
1683295487.955931,6799360,182.75274658203125
1683295540.0651379,6881280,187.63714599609375
1683295628.954157,7045120,185.7522735595703
1683295672.6887019,7127040,172.93380737304688
1683295714.302152,7208960,183.1707305908203
1683295808.831738,7372800,185.56031799316406
1683295865.05251,7454720,189.8925018310547
1683296007.728557,7618560,125.59956359863281
1683296118.54593,7782400,148.98623657226562
1683296175.3221178,7864320,167.9181671142578
1683296224.626265,7946240,169.44342041015625
1683296377.4411101,8192000,176.81146240234375
1683296429.463234,8273920,182.2518768310547
1683296586.681151,8519680,181.28053283691406
1683296644.901095,8601600,180.97781372070312
1683296754.242738,8765440,182.32447814941406
1683296807.1727512,8847360,173.4821319580078
1683296865.1820831,8929280,171.94888305664062
1683296924.09048,9011200,176.36102294921875
1683296980.4480069,9093120,182.34585571289062
1683297035.369243,9175040,191.91622924804688
1683297087.439511,9256960,187.0397186279297
1683297202.5632021,9420800,182.44712829589844
1683297258.4195719,9502720,190.58522033691406
1683297310.0351,9584640,187.69003295898438
1683297360.107865,9666560,182.00599670410156
1683297465.614733,9830400,189.22962951660156
1683297517.876433,9912320,188.61146545410156
1683297568.199074,9994240,185.97332763671875
1683297767.613545,10321920,194.0208740234375
1683297813.8322601,10403840,185.25550842285156
1683297859.7163332,10485760,190.7374725341797
1683297905.412781,10567680,194.38101196289062
1683297950.704169,10649600,171.61175537109375
1683297995.0771909,10731520,189.31105041503906
1683298038.367181,10813440,191.87425231933594
1683298082.6244621,10895360,187.57522583007812
1683298170.8605828,11059200,173.00180053710938
1683298260.526856,11223040,186.3716583251953
1683298303.610465,11304960,186.4430694580078
1683298346.5656168,11386880,179.6074676513672
1683298388.291968,11468800,192.48574829101562
1683298432.555784,11550720,192.8411102294922
1683298476.108706,11632640,193.5421600341797
1683298562.684844,11796480,183.79483032226562
1683298605.1552079,11878400,180.55947875976562
1683298647.981656,11960320,190.3693084716797
1683298692.511214,12042240,193.89012145996094
1683298737.204177,12124160,187.6855926513672
1683298780.6580338,12206080,174.50372314453125
1683298867.614482,12369920,182.90834045410156
1683299048.309765,12697600,183.8027801513672
1683299137.777963,12861440,175.9213104248047
1683299183.665354,12943360,176.5978240966797
1683299229.732626,13025280,177.75323486328125
1683299274.0243971,13107200,173.28848266601562
1683299318.920376,13189120,186.4530792236328
1683299363.512467,13271040,168.91163635253906
1683299408.6784158,13352960,159.49215698242188
1683299454.5580952,13434880,176.4284210205078
1683299500.012646,13516800,176.66238403320312
1683299590.087575,13680640,186.62191772460938
1683299682.704417,13844480,181.91622924804688
1683299728.723111,13926400,189.8283233642578
1683299774.658029,14008320,188.03672790527344
1683299822.5626318,14090240,193.1082305908203
1683299869.392931,14172160,173.4021759033203
1683299963.4029791,14336000,193.3412322998047
1683300009.358957,14417920,191.7512969970703
1683300054.6432269,14499840,196.40850830078125
1683300098.970336,14581760,169.34559631347656
1683300146.539965,14663680,195.0262451171875
1683300238.220138,14827520,192.37704467773438
